College Name,Fees,Average Package,Highest Package,Rating,Ranking,Main Link,Reviews Link
"Maya Institute of Technology & Management - [MITM], Dehradun","₹ 70,000",N/A,N/A,3.4 / 5,N/A,https://collegedunia.com/college/57216-maya-institute-of-technology-and-management-mitm-dehradun,https://collegedunia.com/college/57216-maya-institute-of-technology-and-management-mitm-dehradun/reviews
"Rayat Bahra Hoshiarpur Campus, Hoshiarpur","₹ 1,20,000","₹ 25,00,000",N/A,3.8 / 5,N/A,https://collegedunia.com/university/55456-rayat-bahra-hoshiarpur-campus-hoshiarpur,https://collegedunia.com/university/55456-rayat-bahra-hoshiarpur-campus-hoshiarpur/reviews
"Toc H Institute of Science and Technology - [TIST], Ernakulam","₹ 5,02,000",N/A,N/A,4.1 / 5,N/A,https://collegedunia.com/college/15481-toc-h-institute-of-science-and-technology-tist-ernakulam,https://collegedunia.com/college/15481-toc-h-institute-of-science-and-technology-tist-ernakulam/reviews
"International School for Applied Technology - [ISAT], Ranchi",--,N/A,N/A,N/A,N/A,https://collegedunia.com/college/5495-international-school-for-applied-technology-isat-ranchi,https://collegedunia.com/college/5495-international-school-for-applied-technology-isat-ranchi/reviews
"Yamuna Institute of Engineering and Technology - [YIET], Yamuna Nagar","₹ 73,895",N/A,N/A,4 / 5,N/A,https://collegedunia.com/college/15506-yamuna-institute-of-engineering-and-technology-yiet-yamuna-nagar,https://collegedunia.com/college/15506-yamuna-institute-of-engineering-and-technology-yiet-yamuna-nagar/reviews
"Bhagwan Mahaveer College Of Engineering & Management - [BMCEM], New Delhi","₹ 72,000",N/A,N/A,3.5 / 5,N/A,https://collegedunia.com/college/59486-bhagwan-mahaveer-college-of-engineering-and-management-bmcem-new-delhi,https://collegedunia.com/college/59486-bhagwan-mahaveer-college-of-engineering-and-management-bmcem-new-delhi/reviews
"Columbia Group Of Institutions, Raipur","₹ 35,000",N/A,N/A,3.3 / 5,N/A,https://collegedunia.com/college/63431-columbia-group-of-institutions-raipur,https://collegedunia.com/college/63431-columbia-group-of-institutions-raipur/reviews
"Buddha Institute of Technology- [BIT], Gaya","₹ 82,000",N/A,N/A,4.1 / 5,N/A,https://collegedunia.com/college/58828-buddha-institute-of-technology-bit-gaya,https://collegedunia.com/college/58828-buddha-institute-of-technology-bit-gaya/reviews
"University of Technology - [UOT], Jaipur","₹ 90,000","₹ 4,50,000","₹ 26,25,000",4.2 / 5,N/A,https://collegedunia.com/university/59175-university-of-technology-uot-jaipur,https://collegedunia.com/university/59175-university-of-technology-uot-jaipur/reviews
"Gandhi Institute for Education and Technology - [GIET], Bhubaneswar","₹ 99,500","₹ 3,40,000","₹ 8,00,000",3.9 / 5,#91 th / 200 in India 2025,https://collegedunia.com/college/13526-gandhi-institute-for-education-and-technology-giet-bhubaneswar,https://collegedunia.com/college/13526-gandhi-institute-for-education-and-technology-giet-bhubaneswar/reviews
"Swami Vivekananda University - [SVU], Kolkata","₹ 99,000","₹ 5,00,000","₹ 25,00,000",3.9 / 5,N/A,https://collegedunia.com/university/60727-swami-vivekananda-university-svu-kolkata,https://collegedunia.com/university/60727-swami-vivekananda-university-svu-kolkata/reviews
"Dr. A.P.J Abdul Kalam Institute of Technology Tanakpur, Tanakpur","₹ 57,900",N/A,N/A,4.1 / 5,#78 th / 150 in India 2025,https://collegedunia.com/college/59200-dr-apj-abdul-kalam-institute-of-technology-tanakpur-tanakpur,https://collegedunia.com/college/59200-dr-apj-abdul-kalam-institute-of-technology-tanakpur-tanakpur/reviews
"College of Engineering - [COE] Kallooppara, Pathanamthitta","₹ 42,000","₹ 3,00,000",N/A,4.1 / 5,N/A,https://collegedunia.com/college/28514-college-of-engineering-coe-kallooppara-pathanamthitta,https://collegedunia.com/college/28514-college-of-engineering-coe-kallooppara-pathanamthitta/reviews
"Satyug Darshan Institute of Engineering & Technology - [SDIET], Faridabad","₹ 69,000",N/A,N/A,3.8 / 5,N/A,https://collegedunia.com/college/58011-satyug-darshan-institute-of-engineering-and-technology-sdiet-faridabad,https://collegedunia.com/college/58011-satyug-darshan-institute-of-engineering-and-technology-sdiet-faridabad/reviews
"M M College of Technology - [MMCT], Raipur","₹ 77,750",N/A,N/A,3.1 / 5,N/A,https://collegedunia.com/college/14149-m-m-college-of-technology-mmct-raipur,https://collegedunia.com/college/14149-m-m-college-of-technology-mmct-raipur/reviews
"Sangam University, School of Engineering and Technology, Bhilwara","₹ 1,16,500",N/A,N/A,N/A,N/A,https://collegedunia.com/college/57170-sangam-university-school-of-engineering-and-technology-bhilwara,https://collegedunia.com/college/57170-sangam-university-school-of-engineering-and-technology-bhilwara/reviews
"Radhakrishna Institute of Engineering and Technology - [RITE], Khorda","₹ 83,500",N/A,N/A,3.8 / 5,N/A,https://collegedunia.com/college/14685-radhakrishna-institute-of-engineering-and-technology-rite-khorda,https://collegedunia.com/college/14685-radhakrishna-institute-of-engineering-and-technology-rite-khorda/reviews
"Murshidabad College of Engineering and Technology, Murshidabad","₹ 87,000","₹ 3,60,000","₹ 4,00,000",3.6 / 5,N/A,https://collegedunia.com/college/14380-murshidabad-college-of-engineering-and-technology-murshidabad,https://collegedunia.com/college/14380-murshidabad-college-of-engineering-and-technology-murshidabad/reviews
"Institute of Technology, Roorkee","₹ 62,000",N/A,N/A,N/A,N/A,https://collegedunia.com/college/62756-institute-of-technology-roorkee,https://collegedunia.com/college/62756-institute-of-technology-roorkee/reviews
"Punjab college of technical education - PCTE Group of Institutes, Ludhiana","₹ 1,06,600","₹ 7,00,000","₹ 70,00,000",3.9 / 5,N/A,https://collegedunia.com/college/27965-punjab-college-of-technical-education-pcte-group-of-institutes-ludhiana,https://collegedunia.com/college/27965-punjab-college-of-technical-education-pcte-group-of-institutes-ludhiana/reviews
"College of Engineering - [CEAL] Attingal, Thiruvananthapuram","₹ 40,000","₹ 4,00,000",N/A,3.8 / 5,N/A,https://collegedunia.com/college/28538-college-of-engineering-ceal-attingal-thiruvananthapuram,https://collegedunia.com/college/28538-college-of-engineering-ceal-attingal-thiruvananthapuram/reviews
"RP Inderaprastha Institute of Technology - [RPIIT], Karnal","₹ 78,000",N/A,N/A,3.5 / 5,N/A,https://collegedunia.com/college/14665-rp-inderaprastha-institute-of-technology-rpiit-karnal,https://collegedunia.com/college/14665-rp-inderaprastha-institute-of-technology-rpiit-karnal/reviews
"Sun Engineering College, Durg","₹ 70,850",N/A,N/A,3.1 / 5,N/A,https://collegedunia.com/college/15353-sun-engineering-college-durg,https://collegedunia.com/college/15353-sun-engineering-college-durg/reviews
"Sandip University, Madhubani","₹ 1,01,000","₹ 7,80,000",N/A,4.2 / 5,N/A,https://collegedunia.com/university/60381-sandip-university-madhubani,https://collegedunia.com/university/60381-sandip-university-madhubani/reviews
"Rajasthan Institute of Engineering and Technology - [RIET], Chittorgarh","₹ 94,500","₹ 14,00,000","₹ 45,00,000",N/A,N/A,https://collegedunia.com/college/61168-rajasthan-institute-of-engineering-and-technology-riet-chittorgarh,https://collegedunia.com/college/61168-rajasthan-institute-of-engineering-and-technology-riet-chittorgarh/reviews
"Bhubaneswar College of Engineering - [BCE], Khorda","₹ 68,000",N/A,N/A,4.4 / 5,N/A,https://collegedunia.com/college/28452-bhubaneswar-college-of-engineering-bce-khorda,https://collegedunia.com/college/28452-bhubaneswar-college-of-engineering-bce-khorda/reviews
"Calcutta Institute of Technology - [CIT], Howrah","₹ 1,13,000","₹ 3,00,000","₹ 9,00,000",3.9 / 5,N/A,https://collegedunia.com/college/13152-calcutta-institute-of-technology-cit-howrah,https://collegedunia.com/college/13152-calcutta-institute-of-technology-cit-howrah/reviews
"Bishamber Sahai Institute of Technology - [BSIT], Roorkee",--,N/A,N/A,4.6 / 5,N/A,https://collegedunia.com/college/13094-bishamber-sahai-institute-of-technology-bsit-roorkee,https://collegedunia.com/college/13094-bishamber-sahai-institute-of-technology-bsit-roorkee/reviews
"Malout Institute of Management and Information Technology - [MIMIT], Malout","₹ 1,07,823",N/A,N/A,4 / 5,N/A,https://collegedunia.com/college/14248-malout-institute-of-management-and-information-technology-mimit-malout,https://collegedunia.com/college/14248-malout-institute-of-management-and-information-technology-mimit-malout/reviews
"College of Engineering - [CEK]  Kidangoor, Kottayam","₹ 40,000",N/A,N/A,3.8 / 5,N/A,https://collegedunia.com/college/28542-college-of-engineering-cek-kidangoor-kottayam,https://collegedunia.com/college/28542-college-of-engineering-cek-kidangoor-kottayam/reviews
"Guru Nanak Institute of Technology - [GNI], Ambala","₹ 69,000","₹ 3,50,000","₹ 16,00,000",3.7 / 5,N/A,https://collegedunia.com/college/13661-guru-nanak-institute-of-technology-gni-ambala,https://collegedunia.com/college/13661-guru-nanak-institute-of-technology-gni-ambala/reviews
"Central College of Engineering and Management - [CCEM], Raipur","₹ 2,73,000",N/A,N/A,2.6 / 5,N/A,https://collegedunia.com/college/13165-central-college-of-engineering-and-management-ccem-raipur,https://collegedunia.com/college/13165-central-college-of-engineering-and-management-ccem-raipur/reviews
"Sityog Institute of Technology, Aurangabad","₹ 1,35,000","₹ 3,50,000","₹ 5,70,000",3.8 / 5,N/A,https://collegedunia.com/college/15156-sityog-institute-of-technology-aurangabad,https://collegedunia.com/college/15156-sityog-institute-of-technology-aurangabad/reviews
"Career Point University - [CPU], Kota","₹ 1,42,000","₹ 33,00,000",N/A,3.9 / 5,N/A,https://collegedunia.com/university/25801-career-point-university-cpu-kota,https://collegedunia.com/university/25801-career-point-university-cpu-kota/reviews
"Indus College of Engineering, Bhubaneswar","₹ 70,500",N/A,N/A,3.5 / 5,N/A,https://collegedunia.com/college/13810-indus-college-of-engineering-bhubaneswar,https://collegedunia.com/college/13810-indus-college-of-engineering-bhubaneswar/reviews
"Bankura Unnayani Institute of Engineering - [BUIE], Bankura","₹ 1,06,400","₹ 3,20,000","₹ 7,00,000",3.6 / 5,N/A,https://collegedunia.com/college/12990-bankura-unnayani-institute-of-engineering-buie-bankura,https://collegedunia.com/college/12990-bankura-unnayani-institute-of-engineering-buie-bankura/reviews
"RCP Universe Group of Institutions, Roorkee","₹ 2,20,000","₹ 6,50,000","₹ 32,00,000",N/A,N/A,https://collegedunia.com/college/62785-rcp-universe-group-of-institutions-roorkee,https://collegedunia.com/college/62785-rcp-universe-group-of-institutions-roorkee/reviews
"Giani Zail Singh Campus College of Engineering and Technology - [GZSCCET], Bathinda","₹ 1,04,600","₹ 4,00,000",N/A,3.4 / 5,N/A,https://collegedunia.com/college/5585-giani-zail-singh-campus-college-of-engineering-and-technology-gzsccet-bathinda,https://collegedunia.com/college/5585-giani-zail-singh-campus-college-of-engineering-and-technology-gzsccet-bathinda/reviews
"Jyothi Engineering College Cheruthuruthy - [JECC], Thrissur","₹ 1,00,500",N/A,N/A,3.9 / 5,N/A,https://collegedunia.com/college/13890-jyothi-engineering-college-cheruthuruthy-jecc-thrissur,https://collegedunia.com/college/13890-jyothi-engineering-college-cheruthuruthy-jecc-thrissur/reviews
"The Technological Institute of Textile and Sciences - [TITS], Bhiwani","₹ 1,53,135",N/A,N/A,3.9 / 5,N/A,https://collegedunia.com/college/15470-the-technological-institute-of-textile-and-sciences-tits-bhiwani,https://collegedunia.com/college/15470-the-technological-institute-of-textile-and-sciences-tits-bhiwani/reviews
"Guru Ghasidas Vishwavidyalaya, Faculty of Engineering & Technology, Bilaspur","₹ 33,950",N/A,N/A,3.3 / 5,#166 th / 170 in India 2023,https://collegedunia.com/college/57980-guru-ghasidas-vishwavidyalaya-faculty-of-engineering-and-technology-bilaspur,https://collegedunia.com/college/57980-guru-ghasidas-vishwavidyalaya-faculty-of-engineering-and-technology-bilaspur/reviews
"Rajasthan Institute of Engineering and Technology - [RIET], Jaipur","₹ 94,500","₹ 8,00,000","₹ 70,00,000",3.7 / 5,N/A,https://collegedunia.com/college/14719-rajasthan-institute-of-engineering-and-technology-riet-jaipur,https://collegedunia.com/college/14719-rajasthan-institute-of-engineering-and-technology-riet-jaipur/reviews
"Gurukula Institute of Technology - [GIT], Bhubaneswar","₹ 3,60,000",N/A,N/A,2.9 / 5,N/A,https://collegedunia.com/college/13675-gurukula-institute-of-technology-git-bhubaneswar,https://collegedunia.com/college/13675-gurukula-institute-of-technology-git-bhubaneswar/reviews
"Institute of Science & Technology - [IST] Paschim Medinipur, Chandrakona","₹ 58,000","₹ 4,50,000","₹ 5,25,000",3.1 / 5,N/A,https://collegedunia.com/college/57957-institute-of-science-and-technology-ist-paschim-medinipur-chandrakona,https://collegedunia.com/college/57957-institute-of-science-and-technology-ist-paschim-medinipur-chandrakona/reviews
"Himalayan School of Science and Technology - [HSST], Dehradun","₹ 2,54,000",N/A,N/A,4.3 / 5,N/A,https://collegedunia.com/college/56948-himalayan-school-of-science-and-technology-hsst-dehradun,https://collegedunia.com/college/56948-himalayan-school-of-science-and-technology-hsst-dehradun/reviews
"Punjab College of Technical Education - [PCTE], Ludhiana","₹ 97,400","₹ 6,00,000","₹ 70,00,000",4 / 5,N/A,https://collegedunia.com/college/18470-punjab-college-of-technical-education-pcte-ludhiana,https://collegedunia.com/college/18470-punjab-college-of-technical-education-pcte-ludhiana/reviews
"College of Engineering - [CEM] Munnar, Idukki","₹ 35,000","₹ 10,00,000",N/A,3.7 / 5,N/A,https://collegedunia.com/college/28524-college-of-engineering-cem-munnar-idukki,https://collegedunia.com/college/28524-college-of-engineering-cem-munnar-idukki/reviews
"CIPET: Institute Of Petrochemicals Technology [IPT], Sonepat","₹ 55,660",N/A,N/A,3.3 / 5,N/A,https://collegedunia.com/college/64195-cipet-institute-of-petrochemicals-technology-ipt-sonepat,https://collegedunia.com/college/64195-cipet-institute-of-petrochemicals-technology-ipt-sonepat/reviews
"Kruti Institute of Technology and Engineering - [KITE], Raipur",--,N/A,N/A,4 / 5,N/A,https://collegedunia.com/college/14048-kruti-institute-of-technology-and-engineering-kite-raipur,https://collegedunia.com/college/14048-kruti-institute-of-technology-and-engineering-kite-raipur/reviews
"Vidya Vihar Institute of Technology - [VVIT], Purnea","₹ 75,000",N/A,N/A,3.5 / 5,N/A,https://collegedunia.com/college/45845-vidya-vihar-institute-of-technology-vvit-purnea,https://collegedunia.com/college/45845-vidya-vihar-institute-of-technology-vvit-purnea/reviews
"ICFAI University, Jaipur","₹ 1,20,000","₹ 10,50,000",N/A,4.1 / 5,#74 th / 173 in India 2024,https://collegedunia.com/university/25809-icfai-university-jaipur,https://collegedunia.com/university/25809-icfai-university-jaipur/reviews
"Temple City Institute of Technology & Engineering - [TITE], Khorda","₹ 54,000",N/A,N/A,3.9 / 5,N/A,https://collegedunia.com/college/15448-temple-city-institute-of-technology-and-engineering-tite-khorda,https://collegedunia.com/college/15448-temple-city-institute-of-technology-and-engineering-tite-khorda/reviews
"B.S.M. College of Engineering - [BSMCOER], Roorkee","₹ 66,000",N/A,N/A,3.3 / 5,N/A,https://collegedunia.com/college/57963-bsm-college-of-engineering-bsmcoer-roorkee,https://collegedunia.com/college/57963-bsm-college-of-engineering-bsmcoer-roorkee/reviews
"Sahrdaya College of Engineering  - [SCE] Kodakara, Thrissur","₹ 1,60,000","₹ 3,52,000","₹ 9,50,000",3.7 / 5,N/A,https://collegedunia.com/college/14893-sahrdaya-college-of-engineering-sce-kodakara-thrissur,https://collegedunia.com/college/14893-sahrdaya-college-of-engineering-sce-kodakara-thrissur/reviews
"Galaxy Global Group of Institutions - [GGGI], Ambala","₹ 60,000",N/A,N/A,3.7 / 5,N/A,https://collegedunia.com/college/13520-galaxy-global-group-of-institutions-gggi-ambala,https://collegedunia.com/college/13520-galaxy-global-group-of-institutions-gggi-ambala/reviews
